EstacaoCodigo;NivelConsistencia;Data;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
60855000;1;01/12/2015;1;1;"82,173";"22,96";"39,781";9;27;1;1;1;;0;"30,415";"25,83";"30,415";"57,116";"47,077";"47,077";"51,989";"41,469";"82,173";"71,436";"58,167";"42,382";"37,039";"37,039";"34,487";"33,655";"31,211";"28,85";"29,628";"32,017";"35,329";"33,655";"33,655";"32,831";"30,415";"24,376";"22,96";"39,67";"45,173";"43,303";"42,382";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;1;01/11/2015;1;1;"76,126";"15,788";"31,944";3;13;1;1;1;;0;"20,328";"40,565";"76,126";"64,651";"66,879";"59,227";"32,831";"25,83";"22,96";"19,72";"17,966";"16,854";"15,788";"15,788";"17,966";"20,328";"19,72";"22,96";"27,322";"28,081";"27,322";"27,322";"23,663";"28,85";"74,941";"38,784";"27,322";"25,83";"26,572";"25,83";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
60855000;1;01/10/2015;1;1;"15,788";"8,09";"10,693";29;18;1;1;1;;0;"14,518";"13,788";"13,788";"13,315";"12,853";"11,959";"11,107";"11,107";"11,107";"11,107";"10,696";"10,294";"9,711";"9,521";"9,149";"8,787";"8,787";"8,09";"8,09";"8,09";"8,09";"8,09";"10,494";"9,711";"9,521";"8,787";"8,26";"8,09";"15,788";"13,788";"15,018";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;1;01/09/2015;1;1;"28,85";"11,959";"16,806";12;24;1;1;1;;0;"13,788";"13,788";"13,083";"12,853";"12,853";"12,853";"12,625";"12,179";"22,96";"21,581";"28,081";"28,85";"28,081";"27,322";"22,611";"21,581";"18,539";"16,854";"16,584";"16,051";"15,018";"14,518";"12,853";"11,959";"11,959";"11,959";"12,853";"13,788";"13,315";"12,853";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
60855000;1;01/08/2015;1;1;"19,124";"13,788";"15,974";1;25;1;1;1;;0;"19,124";"19,124";"19,124";"18,539";"18,251";"17,966";"17,966";"17,966";"17,684";"17,128";"16,854";"16,584";"16,316";"16,316";"16,051";"15,788";"15,529";"15,018";"14,766";"14,766";"14,766";"14,272";"14,518";"14,272";"13,788";"13,788";"13,788";"13,788";"13,788";"13,788";"13,788";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60855000;1;01/07/2015;1;1;"32,017";"19,124";"25,157";10;29;1;1;1;;0;"27,322";"27,322";"27,322";"27,322";"27,322";"25,83";"28,85";"25,83";"28,081";"32,017";"30,415";"28,85";"28,85";"28,85";"27,322";"26,2";"25,83";"25,83";"25,099";"24,376";"22,96";"22,96";"22,611";"21,922";"21,581";"21,263";"20,637";"19,72";"19,124";"19,124";"19,124";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;1;01/06/2015;1;1;"41,469";"28,85";"33,014";5;29;1;1;1;;0;"37,907";"34,487";"32,831";"39,226";"41,469";"40,565";"39,67";"38,345";"36,179";"35,329";"32,831";"32,017";"32,017";"32,017";"32,017";"31,613";"30,415";"30,415";"30,415";"30,415";"30,415";"30,415";"30,415";"30,415";"30,415";"30,415";"30,415";"29,628";"28,85";"28,85";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60855000;1;01/05/2015;1;1;"106,997";"36,179";"49,406";12;28;1;1;1;;0;"43,303";"40,565";"39,67";"40,565";"45,173";"47,077";"43,303";"41,469";"40,565";"39,67";"92,271";"106,997";"80,947";"72,596";"57,116";"52,997";"49,016";"44,234";"45,646";"50,989";"49,016";"46,12";"44,234";"42,842";"40,565";"39,226";"38,784";"36,179";"39,226";"37,907";"43,303";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;1;01/04/2015;1;1;"163,477";"46,12";"67,539";6;30;1;1;1;;0;"88,423";"74,941";"68,006";"77,318";"71,436";"163,477";"119,759";"82,788";"71,436";"65,761";"65,761";"63,549";"55,04";"50,989";"79,729";"74,941";"68,006";"58,167";"52,997";"49,506";"46,598";"50,989";"49,998";"47,077";"60,294";"61,371";"57,116";"55,556";"49,016";"46,12";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60855000;1;01/03/2015;1;1;"125,634";"56,074";"79,674";18;5;1;1;1;;0;"73,764";"68,006";"60,294";"82,173";"56,074";"60,832";"60,294";"56,074";"61,371";"71,436";"100,184";"101,53";"107,689";"79,729";"72,015";"68,006";"61,371";"125,634";"121,216";"109,778";"114,008";"101,53";"94,877";"90,98";"74,941";"65,761";"58,167";"65,205";"64,651";"61,371";"80,947";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;1;01/02/2015;1;1;"75,532";"28,85";"50,805";18;1;1;1;1;;0;"28,85";"38,784";"35,329";"29,628";"30,415";"68,006";"73,179";"72,596";"50,989";"43,768";"64,099";"73,764";"65,205";"55,04";"47,077";"47,558";"56,074";"75,532";"62,456";"54,014";"47,077";"41,469";"37,472";"34,487";"32,017";"29,628";"56,594";"71,436";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
60855000;1;01/01/2015;1;1;"59,227";"19,124";"31,245";3;21;1;1;1;;0;"40,565";"37,907";"59,227";"47,077";"43,303";"39,67";"37,907";"36,179";"32,831";"32,017";"28,85";"29,238";"23,663";"23,663";"22,96";"22,96";"22,96";"22,96";"22,96";"20,949";"19,124";"19,124";"31,211";"32,017";"27,7";"25,83";"32,017";"38,784";"34,487";"31,613";"28,85";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/12/2014;1;1;"105,908";"43,057";"62,512";24;9;1;1;1;;0;"80,965";"84,703";"82,202";"64,527";"48,794";"44,934";"55,891";"49,782";"43,057";"55,891";"59,065";"67,909";"59,065";"56,94";"53,82";"55,891";"50,778";"52,797";"52,797";"55,891";"64,527";"62,316";"64,527";"105,908";"87,237";"74,902";"67,909";"65,646";"62,316";"59,065";"47,816";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/11/2014;1;1;"487,578";"12,234";"46,251";28;1;1;1;1;;0;"12,234";"14,563";"18,271";"15,06";"30,141";"27,807";"27,048";"22,692";"20,027";"17,708";"17,156";"24,106";22;"28,576";"24,106";22;"19,43";"17,708";"17,156";"15,568";"14,076";"13,135";"12,234";"23,395";"61,224";"91,101";"64,527";"487,578";"124,685";"82,202";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60855000;2;01/10/2014;1;1;"15,568";"7,019";"9,635";27;14;1;1;1;;0;"13,135";"12,234";"11,375";"10,554";"9,773";"9,397";"9,03";"8,323";"8,323";"8,323";"7,653";"7,653";"7,332";"7,019";"7,019";"7,019";"7,019";"7,019";"7,019";"7,019";"7,019";"8,672";"9,773";"9,773";"9,773";"11,375";"15,568";"15,06";"14,076";"13,135";"12,234";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/09/2014;1;1;"39,412";"9,773";"12,478";27;13;1;1;1;;0;"10,96";"12,68";"12,68";"12,234";"12,234";"11,8";"11,375";"11,375";"10,554";"10,554";"10,554";"10,159";"9,773";"9,773";"9,773";"9,773";"9,773";"9,773";"9,773";"9,773";"10,554";"11,375";"11,375";"10,554";"18,271";"12,68";"39,412";"16,616";"14,563";"13,6";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60855000;2;01/08/2014;1;1;"27,807";"11,375";"15,356";1;29;1;1;1;;0;"27,807";"24,106";22;"20,644";"19,43";"17,708";"17,156";"16,086";"15,568";"15,568";"15,06";"15,06";"15,06";"15,06";"15,06";"14,563";"14,076";"14,076";"14,076";"13,6";"13,135";"13,135";"12,68";"12,68";"12,234";"12,234";"12,234";"11,8";"11,375";"11,375";"11,375";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/07/2014;1;1;"46,846";"15,06";"20,216";28;16;1;1;1;;0;"17,708";"17,708";"17,708";"17,708";"17,156";"17,156";"17,156";"17,156";"17,156";"16,616";"16,086";"16,086";"16,086";"16,086";"16,086";"15,06";"15,06";"15,06";"15,06";"15,06";"15,06";"15,06";"15,06";"15,06";"18,271";"24,828";"39,412";"46,846";"42,132";"35,06";"30,938";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/06/2014;1;1;"24,828";"17,708";"20,708";1;30;1;1;1;;0;"24,828";"24,828";"24,106";"23,395";"23,395";"23,395";"23,395";"22,692";22;22;"21,317";"20,644";"20,644";"20,027";"20,027";"20,027";"20,027";"20,027";"19,43";"19,43";"19,43";"19,43";"18,845";"18,845";"18,271";"18,271";"18,271";"18,271";"18,271";"17,708";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60855000;2;01/05/2014;1;1;"34,217";"24,828";"27,327";1;21;1;1;1;;0;"34,217";"32,559";"32,559";"32,559";"30,938";"30,141";"29,354";"28,576";"27,807";"27,807";"27,807";"27,807";"27,048";"27,048";"26,299";"26,299";"26,299";"26,299";"26,299";"26,299";"24,828";"24,828";"24,828";"24,828";"24,828";"24,828";"24,828";"24,828";"24,828";"24,828";"24,828";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/04/2014;1;1;"85,966";"34,217";"50,941";1;30;1;1;1;;0;"85,966";"69,053";"59,065";"47,816";"45,886";"49,782";"43,057";"40,31";"39,412";"37,644";"52,797";"44,934";"59,065";"48,794";"43,057";"47,816";"71,367";"57,998";"52,797";"59,065";"63,417";"55,891";"51,783";"48,794";"56,94";"44,934";"42,132";"38,523";"35,912";"34,217";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60855000;2;01/03/2014;1;1;"124,685";"37,644";"57,757";8;6;1;1;1;;0;"45,886";"47,816";"47,816";"38,523";"42,132";"37,644";"71,367";"124,685";"104,521";"115,848";"91,101";"73,716";"62,316";"54,851";"45,886";"40,31";"37,644";"38,523";"37,644";"39,412";"54,851";"87,237";"62,316";"50,778";"42,132";"39,412";"49,782";"42,132";"44,934";"56,94";"62,316";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/02/2014;1;1;"110,119";"18,271";"34,519";18;10;1;1;1;;0;"25,558";"24,828";"23,395";22;22;"20,644";"20,644";"19,43";"18,845";"18,271";"18,271";"19,43";"20,644";"19,43";"24,828";"35,912";"53,82";"110,119";"72,537";"63,417";"49,782";"38,523";"38,523";"34,217";"38,523";"37,644";"37,644";"37,644";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
60855000;2;01/01/2014;1;1;"57,998";"28,576";"37,656";1;31;1;1;1;;0;"57,998";"47,816";"43,991";"40,31";"37,644";"36,774";"34,217";"38,523";"34,217";"30,938";"30,938";"40,31";"35,06";"34,217";"32,559";"32,559";"31,744";"35,06";"35,912";"35,912";"40,31";"42,132";"34,217";"32,559";"45,886";"35,912";"43,991";"45,886";"39,412";"31,744";"28,576";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/12/2013;1;1;"89,805";"40,31";"59,565";15;3;1;1;1;;0;"67,909";"56,94";"40,31";"50,778";"45,886";"43,991";"84,703";"62,316";"52,797";"50,778";"57,998";"77,302";"78,514";"85,966";"89,805";"71,367";"67,909";"56,94";"48,794";"45,886";"43,991";"54,851";"63,417";"60,14";"59,065";"50,778";"76,098";"46,846";"52,797";"47,816";"53,82";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/11/2013;1;1;"138,483";"22,692";"46,686";6;2;1;1;1;;0;"24,106";"22,692";"30,141";"30,141";"76,098";"138,483";"88,517";"65,646";"60,14";"47,816";"42,132";"42,132";"36,774";"31,744";"29,354";"29,354";"28,576";"43,057";"35,06";"28,576";"27,048";"26,299";"42,132";"41,217";"61,224";"70,206";"57,998";"45,886";"42,132";"55,891";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60855000;2;01/10/2013;1;1;"45,886";"19,43";"30,581";9;29;1;1;1;;0;"29,354";"27,807";"30,938";"29,354";"30,938";"28,576";"30,938";"37,644";"45,886";"43,057";"36,774";"32,559";"27,048";"24,106";"23,395";22;22;"30,938";"41,217";"41,217";"38,523";"35,912";"35,912";"33,383";"30,141";"27,048";"24,106";"21,317";"19,43";"19,43";"27,048";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/09/2013;1;1;"24,106";"18,845";"21,585";18;17;1;1;1;;0;"22,692";"22,692";"22,692";"22,692";"23,395";"23,395";"22,692";22;22;22;"20,644";"20,644";"20,644";"19,43";"19,43";"19,43";"18,845";"24,106";"24,106";"24,106";"23,395";"22,692";22;"20,644";"20,644";"19,43";"19,43";"18,845";"19,43";"23,395";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60855000;2;01/08/2013;1;1;"33,383";"23,395";"27,655";1;27;1;1;1;;0;"33,383";"32,559";"32,559";"31,744";"31,744";"30,938";"30,938";"30,141";"29,354";"28,576";"28,576";"27,807";"27,807";"27,807";"27,807";"27,048";"27,048";"27,048";"27,048";"26,299";"26,299";"26,299";"26,299";"25,558";"24,828";"24,828";"23,395";"23,395";"23,395";"23,395";"23,395";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/07/2013;1;1;"48,794";"34,217";"39,368";2;30;1;1;1;;0;"46,846";"48,794";"48,794";"46,846";"44,934";"43,991";"43,057";"42,132";"41,217";"41,217";"40,31";"39,412";"39,412";"38,523";"37,644";"37,644";"37,644";"36,774";"35,912";"36,774";"36,774";"36,774";"35,912";"35,912";"35,912";"35,912";"35,912";"35,912";"35,06";"34,217";"34,217";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/06/2013;1;1;"135,361";"46,846";"61,995";1;26;1;1;1;;0;"135,361";"110,119";"104,521";"96,37";"89,805";"73,716";"65,646";"61,224";"59,065";"56,94";"55,891";"54,851";"53,82";"52,797";"51,783";"50,778";"50,778";"50,778";"50,778";"50,778";"49,782";"48,794";"48,794";"48,794";"47,816";"46,846";"46,846";"48,794";"48,794";"48,794";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60855000;2;01/05/2013;1;1;"187,307";"46,846";"60,511";30;22;1;1;1;;0;"63,417";"63,417";"61,224";"61,224";"59,065";"59,065";"56,94";"54,851";"54,851";"54,851";"53,82";"52,797";"52,797";"52,797";"50,778";"50,778";"50,778";"48,794";"48,794";"48,794";"48,794";"46,846";"46,846";"46,846";"46,846";"46,846";"46,846";"46,846";"62,316";"187,307";"149,663";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/04/2013;1;1;"358,968";"64,527";"117,051";14;30;1;1;1;;0;"103,142";"92,406";"95,04";"99,054";"83,448";"135,361";"133,812";"105,908";"92,406";"84,703";"211,179";"110,119";"315,048";"358,968";"187,307";"157,885";"126,186";"112,967";"97,708";"88,517";"82,202";"78,514";"74,902";"73,716";"72,537";"70,206";"70,206";"67,909";"65,646";"64,527";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60855000;2;01/03/2013;1;1;"129,212";"55,891";"82,001";20;13;1;1;1;;0;"79,735";"72,537";"84,703";"73,716";"66,773";"62,316";"60,14";"56,94";"114,404";"82,202";"73,716";"61,224";"55,891";"73,716";"66,773";"71,367";"62,316";"69,053";"93,719";"129,212";"111,539";"103,142";"92,406";"108,707";"114,404";"97,708";"84,703";"82,202";"79,735";"77,302";"79,735";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/02/2013;1;1;"220,008";"64,527";"106,164";10;21;1;1;1;;0;"136,918";"97,708";"83,448";"130,737";"176,665";"124,685";"100,408";"189,673";"183,729";"220,008";"185,514";"100,408";"87,237";"80,965";"79,735";"77,302";"89,805";"79,735";"71,367";"67,909";"64,527";"79,735";"72,537";"85,966";"83,448";"77,302";"74,902";"70,206";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
60855000;2;01/01/2013;1;1;"320,109";"33,383";"76,788";29;2;1;1;1;;0;"37,644";"33,383";"35,06";"37,644";"37,644";"36,774";"33,383";"34,217";"37,644";"70,206";"88,517";"85,966";"88,517";"87,237";"69,053";"83,448";"67,909";"72,537";"72,537";"71,367";"95,04";"66,773";"78,514";"138,483";"63,417";"63,417";"92,406";"85,966";"320,109";"104,521";"91,101";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/12/2012;1;1;"143,227";22;"45,544";16;10;1;1;1;;0;"30,938";"39,412";"35,912";"32,559";"27,048";"27,807";"27,807";"23,395";"24,106";22;"24,828";"22,692";"28,576";"114,404";"91,101";"143,227";"80,965";"53,82";"46,846";"47,816";"43,057";"69,053";"43,057";"40,31";"37,644";"32,559";"29,354";"54,851";"43,991";"34,217";"38,523";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/11/2012;1;1;"45,886";"16,086";"27,41";10;1;1;1;1;;0;"16,086";"16,086";"16,086";"16,086";"16,616";"22,692";"19,43";"18,845";"27,807";"45,886";"38,523";"35,912";"32,559";"39,412";"32,559";"33,383";"35,06";"30,141";"27,048";"25,558";"23,395";"21,317";"19,43";"19,43";"27,807";"27,807";"26,299";"24,828";"45,886";"40,31";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60855000;2;01/10/2012;1;1;"26,299";"17,156";"20,194";19;7;1;1;1;;0;"23,395";"21,317";"20,644";"19,43";"18,271";"18,271";"17,156";"17,156";"17,156";"17,156";"17,156";"17,156";"17,156";"17,156";"17,156";"18,271";22;"24,106";"26,299";"24,828";"23,395";22;"20,027";"24,828";"20,644";"20,027";"23,395";"22,692";"20,644";"19,43";"17,708";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/09/2012;1;1;"40,31";"19,43";"24,231";25;15;1;1;1;;0;"25,558";"24,828";"24,828";"24,106";"23,395";"23,395";"22,692";"22,692";22;22;"21,317";"20,644";"20,644";"20,027";"19,43";"19,43";"19,43";"19,43";"19,43";"20,644";22;"27,048";"25,558";"26,299";"40,31";"36,774";"32,559";"28,576";"27,048";"24,828";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60855000;2;01/08/2012;1;1;"35,912";"25,558";"30,069";1;31;1;1;1;;0;"35,912";"35,912";"35,06";"35,06";"34,217";"34,217";"34,217";"33,383";"32,559";"31,744";"30,938";"30,938";"30,938";"30,141";"30,141";"29,354";"29,354";"29,354";"28,576";"27,807";"27,807";"27,807";"27,048";"26,299";"26,299";"26,299";"26,299";"26,299";"26,299";"26,299";"25,558";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/07/2012;1;1;"48,794";"35,912";"43,395";1;31;1;1;1;;0;"48,794";"48,794";"46,846";"46,846";"46,846";"45,886";"44,934";"44,934";"43,991";"43,991";"43,991";"43,991";"44,934";"46,846";"47,816";"46,846";"45,886";"43,991";"43,991";"43,991";"43,057";"41,217";"41,217";"39,412";"39,412";"38,523";"37,644";"37,644";"39,412";"37,644";"35,912";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/06/2012;1;1;"110,119";"44,934";"59,132";22;20;1;1;1;;0;"56,94";"54,851";"52,797";"52,797";"50,778";"50,778";"54,851";"54,851";"56,94";"54,851";"52,797";"52,797";"50,778";"50,778";"48,794";"48,794";"48,794";"47,816";"46,846";"44,934";"65,646";"110,119";"108,707";"84,703";"77,302";"66,773";"63,417";"60,14";"53,82";"49,782";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60855000;2;01/05/2012;1;1;"84,703";"54,851";"63,118";13;22;1;1;1;;0;"79,735";"70,206";"66,773";"63,417";"61,224";"59,065";"59,065";"59,065";"57,998";"57,998";"57,998";"66,773";"84,703";"74,902";"67,909";"70,206";"70,206";"66,773";"63,417";"60,14";"56,94";"54,851";"54,851";"54,851";"54,851";"54,851";"54,851";"54,851";"67,909";"69,053";"61,224";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/04/2012;1;1;"100,408";"65,646";"81,624";29;26;1;1;1;;0;"95,04";"92,406";"87,237";"85,966";"80,965";"79,735";"77,302";"93,719";"87,237";"87,237";"85,966";"88,517";"79,735";"78,514";"79,735";"74,902";"78,514";"74,902";"70,206";"70,206";"74,902";"92,406";"93,719";"79,735";"69,053";"65,646";"71,367";"73,716";"100,408";"79,735";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60855000;2;01/03/2012;1;1;"166,304";"65,646";"98,491";24;10;1;1;1;;0;"91,101";"87,237";"83,448";"82,202";"79,735";"77,302";"76,098";"71,367";"67,909";"65,646";"65,646";"65,646";"89,805";"99,054";"84,703";"130,737";"138,483";"105,908";"100,408";"108,707";"99,054";"88,517";"79,735";"166,304";"148,042";"138,483";"130,737";"120,23";"110,119";"103,142";"97,708";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/02/2012;1;1;"204,642";"77,302";"121,033";13;10;1;1;1;;0;"103,142";"138,483";"164,605";"105,908";"96,37";"92,406";"85,966";"82,202";"79,735";"77,302";"80,965";"104,521";"204,642";"152,928";"140,057";"130,737";"121,707";"114,404";"107,303";"105,908";"105,908";"104,521";"101,771";"183,729";"138,483";"196,039";"162,913";"132,27";"95,04";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
60855000;2;01/01/2012;1;1;"396,633";"107,303";"199,06";2;31;1;1;1;;0;"356,329";"396,633";"305,01";"193,909";"144,824";"133,812";"132,27";"343,236";"240,334";"183,729";"268,407";"263,652";"254,234";"220,008";"174,919";"152,928";"140,057";"146,429";"168,012";"247,249";"196,039";"224,47";"180,182";"173,181";"176,665";"162,913";"129,212";"123,192";"118,761";"112,967";"107,303";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/12/2011;1;1;"287,723";"42,132";"86,963";30;24;2;2;2;;0;"52,797";"85,966";"84,703";"71,367";"57,998";"69,053";"97,708";"107,303";"111,539";"152,928";"111,539";"93,719";"77,302";"67,909";"65,646";"95,04";"70,206";"57,998";"54,851";"54,851";"65,646";"79,735";"59,065";"42,132";"42,132";"44,934";"45,886";"50,778";"76,098";"287,723";"261,286";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1
60855000;2;01/11/2011;1;1;"152,928";"29,354";"53,696";22;12;1;1;1;;0;"45,886";"43,057";"38,523";"34,217";"32,559";"30,938";"33,383";"37,644";"34,217";"32,559";"30,938";"29,354";"29,354";"34,217";"52,797";"74,902";"66,773";"52,797";"44,934";"38,523";"34,217";"152,928";"114,404";"100,408";"76,098";"62,316";"56,94";"65,646";"60,14";"70,206";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60855000;2;01/10/2011;1;1;"74,902";"24,828";"42,864";16;2;1;1;1;;0;"25,558";"24,828";"24,828";"26,299";"27,048";"27,807";"28,576";"29,354";"30,141";"34,217";"41,217";"40,31";"35,912";"64,527";"71,367";"74,902";"66,773";"57,998";"49,782";"46,846";"43,057";"39,412";"39,412";"39,412";"41,217";"47,816";"54,851";"52,797";"47,816";"44,934";"49,782";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/09/2011;1;1;"33,383";"25,558";"29,964";1;30;1;1;1;;0;"33,383";"33,383";"32,559";"32,559";"31,744";"31,744";"30,938";"30,938";"30,938";"30,141";"30,938";"30,938";"30,938";"30,938";"30,938";"30,938";"30,938";"30,938";"30,141";"29,354";"29,354";"28,576";"27,807";"27,807";"27,807";"27,048";"27,048";"26,299";"26,299";"25,558";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
